id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	MT-CD45-|MT-CD45-	MT-CD45-|MT-Lymphoid-B	MT-CD45-|MT-Lymphoid-T-NK	MT-CD45-|MT-MAST	MT-CD45-|MT-Myeloid	MT-CD45-|PT-CD45-	MT-CD45-|PT-Lymphoid-B	MT-CD45-|PT-Lymphoid-T-NK	MT-CD45-|PT-MAST	MT-CD45-|PT-Myeloid	MT-Lymphoid-B|MT-CD45-	MT-Lymphoid-B|MT-Lymphoid-B	MT-Lymphoid-B|MT-Lymphoid-T-NK	MT-Lymphoid-B|MT-MAST	MT-Lymphoid-B|MT-Myeloid	MT-Lymphoid-B|PT-CD45-	MT-Lymphoid-B|PT-Lymphoid-B	MT-Lymphoid-B|PT-Lymphoid-T-NK	MT-Lymphoid-B|PT-MAST	MT-Lymphoid-B|PT-Myeloid	MT-Lymphoid-T-NK|MT-CD45-	MT-Lymphoid-T-NK|MT-Lymphoid-B	MT-Lymphoid-T-NK|MT-Lymphoid-T-NK	MT-Lymphoid-T-NK|MT-MAST	MT-Lymphoid-T-NK|MT-Myeloid	MT-Lymphoid-T-NK|PT-CD45-	MT-Lymphoid-T-NK|PT-Lymphoid-B	MT-Lymphoid-T-NK|PT-Lymphoid-T-NK	MT-Lymphoid-T-NK|PT-MAST	MT-Lymphoid-T-NK|PT-Myeloid	MT-MAST|MT-CD45-	MT-MAST|MT-Lymphoid-B	MT-MAST|MT-Lymphoid-T-NK	MT-MAST|MT-MAST	MT-MAST|MT-Myeloid	MT-MAST|PT-CD45-	MT-MAST|PT-Lymphoid-B	MT-MAST|PT-Lymphoid-T-NK	MT-MAST|PT-MAST	MT-MAST|PT-Myeloid	MT-Myeloid|MT-CD45-	MT-Myeloid|MT-Lymphoid-B	MT-Myeloid|MT-Lymphoid-T-NK	MT-Myeloid|MT-MAST	MT-Myeloid|MT-Myeloid	MT-Myeloid|PT-CD45-	MT-Myeloid|PT-Lymphoid-B	MT-Myeloid|PT-Lymphoid-T-NK	MT-Myeloid|PT-MAST	MT-Myeloid|PT-Myeloid	PT-CD45-|MT-CD45-	PT-CD45-|MT-Lymphoid-B	PT-CD45-|MT-Lymphoid-T-NK	PT-CD45-|MT-MAST	PT-CD45-|MT-Myeloid	PT-CD45-|PT-CD45-	PT-CD45-|PT-Lymphoid-B	PT-CD45-|PT-Lymphoid-T-NK	PT-CD45-|PT-MAST	PT-CD45-|PT-Myeloid	PT-Lymphoid-B|MT-CD45-	PT-Lymphoid-B|MT-Lymphoid-B	PT-Lymphoid-B|MT-Lymphoid-T-NK	PT-Lymphoid-B|MT-MAST	PT-Lymphoid-B|MT-Myeloid	PT-Lymphoid-B|PT-CD45-	PT-Lymphoid-B|PT-Lymphoid-B	PT-Lymphoid-B|PT-Lymphoid-T-NK	PT-Lymphoid-B|PT-MAST	PT-Lymphoid-B|PT-Myeloid	PT-Lymphoid-T-NK|MT-CD45-	PT-Lymphoid-T-NK|MT-Lymphoid-B	PT-Lymphoid-T-NK|MT-Lymphoid-T-NK	PT-Lymphoid-T-NK|MT-MAST	PT-Lymphoid-T-NK|MT-Myeloid	PT-Lymphoid-T-NK|PT-CD45-	PT-Lymphoid-T-NK|PT-Lymphoid-B	PT-Lymphoid-T-NK|PT-Lymphoid-T-NK	PT-Lymphoid-T-NK|PT-MAST	PT-Lymphoid-T-NK|PT-Myeloid	PT-MAST|MT-CD45-	PT-MAST|MT-Lymphoid-B	PT-MAST|MT-Lymphoid-T-NK	PT-MAST|MT-MAST	PT-MAST|MT-Myeloid	PT-MAST|PT-CD45-	PT-MAST|PT-Lymphoid-B	PT-MAST|PT-Lymphoid-T-NK	PT-MAST|PT-MAST	PT-MAST|PT-Myeloid	PT-Myeloid|MT-CD45-	PT-Myeloid|MT-Lymphoid-B	PT-Myeloid|MT-Lymphoid-T-NK	PT-Myeloid|MT-MAST	PT-Myeloid|MT-Myeloid	PT-Myeloid|PT-CD45-	PT-Myeloid|PT-Lymphoid-B	PT-Myeloid|PT-Lymphoid-T-NK	PT-Myeloid|PT-MAST	PT-Myeloid|PT-Myeloid
CPI-SS0B42AD9EF	NOTCH1_WNT4	simple:P46531	simple:P56705	NOTCH1	WNT4	True	True	False	I2D	False	0.0	0.0	0.0	0.0	0.0	0.124	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.091	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.196	0.128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.099	0.032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.114	0.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.148	0.081	0.0	0.0	0.0
CPI-SS0FA326344	FZD6_WNT4	simple:O60353	simple:P56705	FZD6	WNT4	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.113	0.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.085	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.074	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.148	0.081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.095	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.078	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.082	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.013	0.0	0.0	0.0
CPI-SS0B87FE6E0	NOTCH1_JAG1	simple:P46531	simple:P78504	NOTCH1	JAG1	False	True	False	curated	False	0.202	0.07	0.058	0.706	0.079	0.323	0.057	0.059	0.137	0.108	0.169	0.037	0.025	0.673	0.046	0.29	0.024	0.026	0.104	0.075	0.188	0.056	0.044	0.692	0.065	0.309	0.043	0.045	0.123	0.094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.218	0.085	0.073	0.722	0.094	0.339	0.072	0.074	0.152	0.124	0.274	0.141	0.129	0.778	0.15	0.395	0.128	0.13	0.208	0.18	0.177	0.045	0.033	0.681	0.054	0.298	0.032	0.034	0.112	0.083	0.198	0.066	0.054	0.702	0.075	0.319	0.053	0.055	0.133	0.104	0.192	0.059	0.048	0.696	0.068	0.313	0.047	0.048	0.127	0.098	0.226	0.094	0.082	0.73	0.103	0.347	0.081	0.083	0.161	0.132
CPI-SS01A07768A	CD46_JAG1	simple:P15529	simple:P78504	CD46	JAG1	False	True	False	curated	False	0.639	0.506	0.495	1.143	0.515	0.76	0.494	0.496	0.574	0.545	0.34	0.208	0.196	0.845	0.217	0.461	0.195	0.197	0.275	0.247	0.399	0.266	0.254	0.903	0.275	0.519	0.253	0.255	0.333	0.305	0.798	0.665	0.653	1.302	0.674	0.918	0.652	0.654	0.732	0.704	0.445	0.312	0.3	0.949	0.321	0.566	0.299	0.301	0.379	0.351	0.576	0.444	0.432	1.08	0.453	0.697	0.431	0.433	0.511	0.482	0.412	0.279	0.268	0.916	0.288	0.533	0.267	0.268	0.347	0.318	0.417	0.284	0.272	0.921	0.293	0.538	0.271	0.273	0.352	0.323	0.567	0.435	0.423	1.072	0.444	0.688	0.422	0.424	0.502	0.474	0.394	0.261	0.249	0.898	0.27	0.515	0.248	0.25	0.328	0.3
CPI-SS0E5AF12B6	NOTCH1_NOV	simple:P46531	simple:P48745	NOTCH1	NOV	True	True	False	I2D,InnateDB-All	False	0.063	0.0	0.0	0.0	0.0	0.065	0.0	0.0	0.091	0.0	0.03	0.0	0.0	0.0	0.0	0.032	0.0	0.0	0.058	0.0	0.049	0.0	0.0	0.0	0.0	0.051	0.0	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.078	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.107	0.0	0.134	0.0	0.0	0.0	0.0	0.136	0.0	0.0	0.163	0.0	0.038	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.066	0.0	0.059	0.0	0.0	0.0	0.0	0.061	0.0	0.0	0.087	0.0	0.053	0.0	0.0	0.0	0.0	0.054	0.0	0.0	0.081	0.0	0.087	0.0	0.0	0.0	0.0	0.089	0.0	0.0	0.115	0.0
CPI-CS0E80B08E2	IL21 receptor_IL21	complex:IL21 receptor	simple:Q9HBE4		IL21	True	True	False	curated	False	0.0	0.0	0.01	0.0	0.013	0.007	0.01	0.019	0.0	0.0	0.0	0.0	0.085	0.0	0.089	0.082	0.085	0.094	0.0	0.0	0.0	0.0	0.29	0.0	0.294	0.287	0.29	0.299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.115	0.0	0.119	0.113	0.115	0.125	0.0	0.0	0.0	0.0	0.021	0.0	0.025	0.018	0.021	0.031	0.0	0.0	0.0	0.0	0.117	0.0	0.121	0.114	0.117	0.126	0.0	0.0	0.0	0.0	0.332	0.0	0.335	0.329	0.332	0.341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.158	0.0	0.162	0.155	0.158	0.168	0.0	0.0
CPI-CS0A8A0A053	IL22 receptor_IL22	complex:IL22 receptor	simple:Q9GZX6		IL22	True	True	False	curated	False	0.0	0.0	0.082	0.0	0.0	0.0	0.085	0.111	0.0	0.085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032	0.0	0.0	0.0	0.035	0.061	0.0	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS0317FAF76	IL26 receptor_IL26	complex:IL26 receptor	simple:Q9NPH9		IL26	True	True	False	curated	False	0.0	0.0	0.067	0.0	0.0	0.065	0.073	0.083	0.0	0.074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.024	0.032	0.042	0.0	0.032	0.0	0.0	0.003	0.0	0.0	0.001	0.01	0.02	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC09BCDA08E	IL27_IL27 receptor	complex:IL27	complex:IL27 receptor			True	False	True	curated	False	0.017	0.191	0.217	0.0	0.212	0.073	0.143	0.176	0.124	0.155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.198	0.224	0.0	0.219	0.08	0.15	0.183	0.131	0.162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044	0.218	0.244	0.0	0.239	0.1	0.17	0.203	0.151	0.182
CPI-CS03037FE90	IL3 receptor_IL3	complex:IL3 receptor	simple:P08700		IL3	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.175	0.0	0.0	0.0
CPI-CS0C59AF029	IL33 receptor_IL33	complex:IL33 receptor	simple:O95760		IL33	True	True	False	curated	False	0.034	0.0	0.0	0.0	0.0	0.054	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.061	0.01	0.0	0.0	0.0	0.683	0.0	0.0	0.0	0.0	0.702	0.651	0.0	0.0	0.0	0.035	0.0	0.0	0.0	0.0	0.054	0.003	0.0	0.0	0.0	0.049	0.0	0.0	0.0	0.0	0.068	0.017	0.0	0.0	0.0	0.035	0.0	0.0	0.0	0.0	0.054	0.003	0.0	0.0	0.0	0.038	0.0	0.0	0.0	0.0	0.057	0.006	0.0	0.0	0.0	0.055	0.0	0.0	0.0	0.0	0.074	0.023	0.0	0.0	0.0	0.038	0.0	0.0	0.0	0.0	0.057	0.006	0.0	0.0	0.0
CPI-CC0C3ECBD1F	IL35_IL35 receptor	complex:IL35	complex:IL35 receptor			True	False	True	curated	False	0.0	0.012	0.089	0.0	0.03	0.01	0.026	0.091	0.0	0.025	0.0	0.017	0.094	0.0	0.035	0.015	0.031	0.096	0.0	0.03	0.0	0.012	0.089	0.0	0.03	0.01	0.026	0.091	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.089	0.0	0.03	0.01	0.026	0.091	0.0	0.025	0.0	0.017	0.094	0.0	0.035	0.015	0.031	0.096	0.0	0.03	0.0	0.018	0.095	0.0	0.036	0.016	0.032	0.097	0.0	0.031	0.0	0.013	0.09	0.0	0.031	0.011	0.027	0.092	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS0A6AB5149	IL36 receptor_IL36B	complex:IL36 receptor	simple:Q9NZH7		IL36B	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0
CPI-CS0D9B5AB86	IL36 receptor_IL36G	complex:IL36 receptor	simple:Q9NZH8		IL36G	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015
CPI-CS040DDEBFB	IL37 receptor_IL37	complex:IL37 receptor	simple:Q9NZH6		IL37	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.127	0.0	0.0	0.0	0.0
CPI-CS0FB8775FC	IL5 receptor_IL5	complex:IL5 receptor	simple:P05113		IL5	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS063AE1C91	IL6 receptor_IL6	complex:IL6 receptor	simple:P05231		IL6	True	True	False	curated	False	0.025	0.095	0.0	0.0	0.0	0.082	0.056	0.025	0.0	0.211	0.058	0.128	0.0	0.0	0.0	0.115	0.089	0.058	0.0	0.244	0.041	0.111	0.0	0.0	0.0	0.098	0.072	0.041	0.0	0.227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.266	0.336	0.0	0.0	0.0	0.323	0.298	0.266	0.0	0.452	0.026	0.096	0.0	0.0	0.0	0.083	0.058	0.026	0.0	0.212	0.06	0.131	0.0	0.0	0.0	0.118	0.092	0.061	0.0	0.247	0.066	0.136	0.0	0.0	0.0	0.123	0.098	0.066	0.0	0.252	0.123	0.194	0.0	0.0	0.0	0.181	0.155	0.123	0.0	0.31	0.272	0.343	0.0	0.0	0.0	0.33	0.304	0.272	0.0	0.459
CPI-CS0AB9C7139	IL7 receptor_IL7	complex:IL7 receptor	simple:P13232		IL7	True	True	False	curated	False	0.064	0.103	0.049	0.0	0.051	0.08	0.066	0.059	0.06	0.07	0.254	0.292	0.239	0.0	0.241	0.27	0.256	0.248	0.25	0.26	0.832	0.871	0.817	0.0	0.819	0.848	0.834	0.827	0.829	0.838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.463	0.501	0.448	0.0	0.45	0.479	0.465	0.457	0.459	0.469	0.109	0.147	0.094	0.0	0.096	0.125	0.111	0.103	0.105	0.115	0.263	0.301	0.248	0.0	0.25	0.279	0.265	0.257	0.259	0.269	0.869	0.908	0.854	0.0	0.856	0.885	0.871	0.864	0.866	0.876	0.152	0.19	0.137	0.0	0.139	0.168	0.154	0.146	0.148	0.158	0.567	0.605	0.552	0.0	0.554	0.583	0.569	0.561	0.563	0.573
CPI-CS0E661878B	LIFR_OSM	complex:LIFR	simple:P13725		OSM	True	True	False	curated	False	0.009	0.037	0.061	0.0	0.345	0.018	0.012	0.041	0.205	0.269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.141	0.168	0.193	0.0	0.477	0.149	0.144	0.173	0.336	0.401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS06D50EBF8	OSMR_OSM	complex:OSMR	simple:P13725		OSM	True	True	False	curated	False	0.022	0.049	0.074	0.0	0.358	0.03	0.025	0.054	0.217	0.282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.031	0.056	0.0	0.34	0.012	0.007	0.036	0.199	0.264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.217	0.245	0.27	0.0	0.553	0.226	0.221	0.249	0.413	0.477	0.003	0.031	0.056	0.0	0.34	0.012	0.007	0.036	0.199	0.264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS07B61574B	LIFR_LIF	complex:LIFR	simple:P15018		LIF	True	True	False	curated	False	0.031	0.0	0.009	0.0	0.017	0.037	0.008	0.017	0.381	0.054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.162	0.0	0.14	0.0	0.149	0.169	0.139	0.149	0.513	0.186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS07557A266	MIS receptor 1_AMH	complex:MIS receptor 1	simple:P03971		AMH	True	True	False	curated	False	0.002	0.0	0.0	0.0	0.006	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.0	0.04	0.0	0.0	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS0F670E8BC	MIS receptor 2_AMH	complex:MIS receptor 2	simple:P03971		AMH	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS0D4BB4458	MIS receptor 3_AMH	complex:MIS receptor 3	simple:P03971		AMH	True	True	False	curated	False	0.002	0.0	0.0	0.0	0.006	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.044	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS0A9D23000	NKG2D II receptor_MICB	complex:NKG2D II receptor	simple:Q29980		MICB	False	True	False	curated	False	0.011	0.052	0.048	0.0	0.071	0.024	0.084	0.081	0.0	0.079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045	0.085	0.082	0.0	0.105	0.058	0.118	0.115	0.0	0.113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.06	0.057	0.0	0.08	0.033	0.093	0.089	0.0	0.087	0.014	0.054	0.051	0.0	0.074	0.027	0.087	0.083	0.0	0.081	0.015	0.056	0.052	0.0	0.075	0.029	0.088	0.085	0.0	0.083	0.049	0.09	0.086	0.0	0.11	0.063	0.122	0.119	0.0	0.117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.056	0.052	0.0	0.076	0.029	0.088	0.085	0.0	0.083
