gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	MT-CD45-	MT-Lymphoid-B	MT-Lymphoid-T-NK	MT-MAST	MT-Myeloid	PT-CD45-	PT-Lymphoid-B	PT-Lymphoid-T-NK	PT-MAST	PT-Myeloid
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0545E2502	0.239	0.037	0.154	0.0	0.045	0.819	0.076	0.414	0.036	0.075
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC006E22794	0.239	0.037	0.154	0.0	0.045	0.819	0.076	0.414	0.036	0.075
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0458F68A5	0.239	0.037	0.154	0.0	0.045	0.819	0.076	0.414	0.036	0.075
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC06E5E0C83	0.239	0.037	0.154	0.0	0.045	0.819	0.076	0.414	0.036	0.075
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC09FDA4F45	0.239	0.037	0.154	0.0	0.045	0.819	0.076	0.414	0.036	0.075
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F4BC2909	0.239	0.037	0.154	0.0	0.045	0.819	0.076	0.414	0.036	0.075
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC02AE206BE	0.239	0.037	0.154	0.0	0.045	0.819	0.076	0.414	0.036	0.075
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0A8E69BC5	0.239	0.037	0.154	0.0	0.045	0.819	0.076	0.414	0.036	0.075
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC05B6D413B	0.239	0.037	0.154	0.0	0.045	0.819	0.076	0.414	0.036	0.075
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC05992FDC8	0.239	0.037	0.154	0.0	0.045	0.819	0.076	0.414	0.036	0.075
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC069F95780	0.239	0.037	0.154	0.0	0.045	0.819	0.076	0.414	0.036	0.075
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0DAD29856	0.239	0.037	0.154	0.0	0.045	0.819	0.076	0.414	0.036	0.075
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC02F06FF62	0.239	0.037	0.154	0.0	0.045	0.819	0.076	0.414	0.036	0.075
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EC572716	0.239	0.037	0.154	0.0	0.045	0.819	0.076	0.414	0.036	0.075
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F8D27FBC	0.239	0.037	0.154	0.0	0.045	0.819	0.076	0.414	0.036	0.075
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EA3FC100	0.239	0.037	0.154	0.0	0.045	0.819	0.076	0.414	0.036	0.075
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC091173D82	0.239	0.037	0.154	0.0	0.045	0.819	0.076	0.414	0.036	0.075
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC07FB88720	0.239	0.037	0.154	0.0	0.045	0.819	0.076	0.414	0.036	0.075
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC035953E6B	0.239	0.037	0.154	0.0	0.045	0.819	0.076	0.414	0.036	0.075
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC01115AAD1	0.239	0.037	0.154	0.0	0.045	0.819	0.076	0.414	0.036	0.075
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0BD4C290F	0.239	0.037	0.154	0.0	0.045	0.819	0.076	0.414	0.036	0.075
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC053BBE2B1	0.239	0.037	0.154	0.0	0.045	0.819	0.076	0.414	0.036	0.075
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0DA5EFA18	0.239	0.037	0.154	0.0	0.045	0.819	0.076	0.414	0.036	0.075
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F778DC8E	0.239	0.037	0.154	0.0	0.045	0.819	0.076	0.414	0.036	0.075
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F590482E	0.239	0.037	0.154	0.0	0.045	0.819	0.076	0.414	0.036	0.075
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0BA41B0D3	0.239	0.037	0.154	0.0	0.045	0.819	0.076	0.414	0.036	0.075
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC090DB3159	0.239	0.037	0.154	0.0	0.045	0.819	0.076	0.414	0.036	0.075
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0FF018913	0.239	0.037	0.154	0.0	0.045	0.819	0.076	0.414	0.036	0.075
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC08BF895FC	0.239	0.037	0.154	0.0	0.045	0.819	0.076	0.414	0.036	0.075
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0D7F33CFB	0.239	0.037	0.154	0.0	0.045	0.819	0.076	0.414	0.036	0.075
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC040B3EFBC	0.239	0.037	0.154	0.0	0.045	0.819	0.076	0.414	0.036	0.075
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EACF2D60	0.239	0.037	0.154	0.0	0.045	0.819	0.076	0.414	0.036	0.075
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC09C06C70F	0.239	0.037	0.154	0.0	0.045	0.819	0.076	0.414	0.036	0.075
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC004A436C5	0.239	0.037	0.154	0.0	0.045	0.819	0.076	0.414	0.036	0.075
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC08AA91C84	0.239	0.037	0.154	0.0	0.045	0.819	0.076	0.414	0.036	0.075
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EAF80261	0.239	0.037	0.154	0.0	0.045	0.819	0.076	0.414	0.036	0.075
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC08B6B74FB	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC0BAB29E69	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC04FDBA606	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC08067D831	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC0200AC9E3	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC0974B60B7	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC08B6B74FB	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC0BAB29E69	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC04FDBA606	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC08067D831	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC0200AC9E3	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC0974B60B7	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC090855C8E	0.014	0.0	0.0	0.0	0.008	0.04	0.001	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0B9199C7F	0.014	0.0	0.0	0.0	0.008	0.04	0.001	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0EC380922	0.014	0.0	0.0	0.0	0.008	0.04	0.001	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0530C27A8	0.014	0.0	0.0	0.0	0.008	0.04	0.001	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0755598EE	0.014	0.0	0.0	0.0	0.008	0.04	0.001	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC044E3F9B6	0.014	0.0	0.0	0.0	0.008	0.04	0.001	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0988E0218	0.014	0.0	0.0	0.0	0.008	0.04	0.001	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0E2D0DC4B	0.014	0.0	0.0	0.0	0.008	0.04	0.001	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC00756BB93	0.014	0.0	0.0	0.0	0.008	0.04	0.001	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0E1037D03	0.014	0.0	0.0	0.0	0.008	0.04	0.001	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC05A209BEC	0.014	0.0	0.0	0.0	0.008	0.04	0.001	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC02E74AFA5	0.014	0.0	0.0	0.0	0.008	0.04	0.001	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0A58E6695	0.014	0.0	0.0	0.0	0.008	0.04	0.001	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC06525B099	0.014	0.0	0.0	0.0	0.008	0.04	0.001	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC095A2C115	0.014	0.0	0.0	0.0	0.008	0.04	0.001	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0EFCE145F	0.014	0.0	0.0	0.0	0.008	0.04	0.001	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0606C6896	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC01EA4FF6B	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC036D78A43	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC054484F7B	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC02392F4AF	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC01FFC9392	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0CA7B34A5	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC05CCF815E	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC07222A428	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0FBFA176B	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC08D8A859F	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0814068D9	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0D870AE49	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0E4E54E13	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC08F797F90	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC035134F18	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC04B354AE3	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0FC645961	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC058845C44	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC09C0B5D08	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC039D075C6	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC04B0064C4	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC03DD752AB	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC052A417CB	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC08A98E7D4	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC03C093767	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0E0C50FCA	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC01E9FAC20	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC061137A41	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC01F1F24AA	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC08226CD3B	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0ADD7BEF0	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0EB600CAC	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC083EDDA21	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0CCF30377	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0CE6F5084	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC09DE07794	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0AD6D8724	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC040C26CBD	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0F300DE24	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC06873D10F	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0E3784FFB	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0D9B795CC	0.298	0.0	0.015	0.0	0.012	0.161	0.011	0.029	0.0	0.007
ITGA3	P26006	True	ITA3_HUMAN	a3b1 complex	CPI-SC04F2478E9	0.243	0.011	0.013	0.0	0.0	0.116	0.025	0.015	0.082	0.007
ITGA3	P26006	True	ITA3_HUMAN	a3b1 complex	CPI-SC02BFEEC8A	0.243	0.011	0.013	0.0	0.0	0.116	0.025	0.015	0.082	0.007
ITGA3	P26006	True	ITA3_HUMAN	a3b1 complex	CPI-SC0ED0520DD	0.243	0.011	0.013	0.0	0.0	0.116	0.025	0.015	0.082	0.007
ITGA3	P26006	True	ITA3_HUMAN	a3b1 complex	CPI-SC09938698A	0.243	0.011	0.013	0.0	0.0	0.116	0.025	0.015	0.082	0.007
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC06364D669	0.073	0.387	0.784	0.0	0.794	0.279	0.424	0.674	0.352	0.819
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC07BE7830D	0.073	0.387	0.784	0.0	0.794	0.279	0.424	0.674	0.352	0.819
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC0BC542ACC	0.073	0.387	0.784	0.0	0.794	0.279	0.424	0.674	0.352	0.819
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC0E9C058EB	0.073	0.387	0.784	0.0	0.794	0.279	0.424	0.674	0.352	0.819
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC01833C7FC	0.073	0.387	0.784	0.0	0.794	0.279	0.424	0.674	0.352	0.819
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC0A9EB628A	0.073	0.387	0.784	0.0	0.794	0.279	0.424	0.674	0.352	0.819
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC070D5A96F	0.073	0.387	0.784	0.0	0.794	0.279	0.424	0.674	0.352	0.819
ITGA4	P13612	True	ITA4_HUMAN	a4b7 complex	CPI-SC0B4D7E0FF	0.018	0.259	0.267	0.0	0.174	0.019	0.642	0.26	0.47	0.449
ITGA4	P13612	True	ITA4_HUMAN	a4b7 complex	CPI-SC08E97F7CA	0.018	0.259	0.267	0.0	0.174	0.019	0.642	0.26	0.47	0.449
ITGA4	P13612	True	ITA4_HUMAN	a4b7 complex	CPI-SC098B43B5A	0.018	0.259	0.267	0.0	0.174	0.019	0.642	0.26	0.47	0.449
ITGB7	P26010	True	ITB7_HUMAN	a4b7 complex	CPI-SC0B4D7E0FF	0.018	0.259	0.267	0.0	0.174	0.019	0.642	0.26	0.47	0.449
ITGB7	P26010	True	ITB7_HUMAN	a4b7 complex	CPI-SC08E97F7CA	0.018	0.259	0.267	0.0	0.174	0.019	0.642	0.26	0.47	0.449
ITGB7	P26010	True	ITB7_HUMAN	a4b7 complex	CPI-SC098B43B5A	0.018	0.259	0.267	0.0	0.174	0.019	0.642	0.26	0.47	0.449
ITGB7	P26010	True	ITB7_HUMAN	aEb7 complex	CPI-SC007890A1C	0.018	0.259	0.267	0.0	0.174	0.019	0.48	0.26	0.47	0.435
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC08B2AD7C6	0.13	0.048	0.244	0.0	0.675	0.619	0.03	0.2	0.166	0.574
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC0C8B4C056	0.13	0.048	0.244	0.0	0.675	0.619	0.03	0.2	0.166	0.574
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC0592EC3D0	0.13	0.048	0.244	0.0	0.675	0.619	0.03	0.2	0.166	0.574
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC062C5C6C2	0.13	0.048	0.244	0.0	0.675	0.619	0.03	0.2	0.166	0.574
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC058F72F90	0.13	0.048	0.244	0.0	0.675	0.619	0.03	0.2	0.166	0.574
ITGA6	P23229	True	ITA6_HUMAN	a6b1 complex	CPI-SC0EEF3A379	0.746	0.168	0.227	0.0	0.164	0.417	0.269	0.086	0.048	0.046
ITGA6	P23229	True	ITA6_HUMAN	a6b4 complex	CPI-SC0E5218AA4	0.358	0.0	0.004	0.0	0.006	0.186	0.038	0.001	0.0	0.003
ITGA6	P23229	True	ITA6_HUMAN	a6b4 complex	CPI-SC0A68C5F13	0.358	0.0	0.004	0.0	0.006	0.186	0.038	0.001	0.0	0.003
ITGB4	P16144	True	ITB4_HUMAN	a6b4 complex	CPI-SC0E5218AA4	0.358	0.0	0.004	0.0	0.006	0.186	0.038	0.001	0.0	0.003
ITGB4	P16144	True	ITB4_HUMAN	a6b4 complex	CPI-SC0A68C5F13	0.358	0.0	0.004	0.0	0.006	0.186	0.038	0.001	0.0	0.003
ITGA7	Q13683	True	ITA7_HUMAN	a7b1 complex	CPI-SC0A2FE9693	0.079	0.0	0.001	0.0	0.006	0.108	0.003	0.001	0.0	0.0
ITGA8	P53708	True	ITA8_HUMAN	a8b1 complex	CPI-SC092C3E4DF	0.032	0.026	0.0	0.0	0.0	0.106	0.09	0.0	0.0	0.003
ITGA8	P53708	True	ITA8_HUMAN	a8b1 complex	CPI-SC01195CB48	0.032	0.026	0.0	0.0	0.0	0.106	0.09	0.0	0.0	0.003
ITGA9	Q13797	True	ITA9_HUMAN	a9b1 complex	CPI-SC01AB9BED7	0.059	0.0	0.0	0.0	0.01	0.056	0.0	0.001	0.2	0.08
ITGA9	Q13797	True	ITA9_HUMAN	a9b1 complex	CPI-SC056BF6CBB	0.059	0.0	0.0	0.0	0.01	0.056	0.0	0.001	0.2	0.08
ITGA9	Q13797	True	ITA9_HUMAN	a9b1 complex	CPI-SC062D34C2A	0.059	0.0	0.0	0.0	0.01	0.056	0.0	0.001	0.2	0.08
ITGB2	P05107	True	ITB2_HUMAN	aDb2 complex	CPI-SC019DBDA78	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.003
ITGB2	P05107	True	ITB2_HUMAN	aDb2 complex	CPI-SC0E8575642	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.003
ITGB2	P05107	True	ITB2_HUMAN	aLb2 complex	CPI-SC0F4AC5AA2	0.014	0.211	0.385	0.0	0.328	0.018	0.178	0.377	0.066	0.185
ITGB2	P05107	True	ITB2_HUMAN	aLb2 complex	CPI-SC063BC3DDE	0.014	0.211	0.385	0.0	0.328	0.018	0.178	0.377	0.066	0.185
ITGB2	P05107	True	ITB2_HUMAN	aLb2 complex	CPI-SC0329D5397	0.014	0.211	0.385	0.0	0.328	0.018	0.178	0.377	0.066	0.185
ITGB2	P05107	True	ITB2_HUMAN	aLb2 complex	CPI-SC092659F65	0.014	0.211	0.385	0.0	0.328	0.018	0.178	0.377	0.066	0.185
ITGB2	P05107	True	ITB2_HUMAN	aLb2 complex	CPI-SC08923F7F7	0.014	0.211	0.385	0.0	0.328	0.018	0.178	0.377	0.066	0.185
ITGB2	P05107	True	ITB2_HUMAN	aMb2 complex	CPI-SC0A05D3880	0.01	0.137	0.03	1.302	0.345	0.0	0.045	0.017	0.174	0.201
ITGB2	P05107	True	ITB2_HUMAN	aMb2 complex	CPI-SC07312BD5C	0.01	0.137	0.03	1.302	0.345	0.0	0.045	0.017	0.174	0.201
ITGB2	P05107	True	ITB2_HUMAN	aMb2 complex	CPI-SC0B6D68FD5	0.01	0.137	0.03	1.302	0.345	0.0	0.045	0.017	0.174	0.201
ITGB2	P05107	True	ITB2_HUMAN	aMb2 complex	CPI-SC0C3E2D267	0.01	0.137	0.03	1.302	0.345	0.0	0.045	0.017	0.174	0.201
ITGB2	P05107	True	ITB2_HUMAN	aMb2 complex	CPI-SC0527EEE7A	0.01	0.137	0.03	1.302	0.345	0.0	0.045	0.017	0.174	0.201
ITGB2	P05107	True	ITB2_HUMAN	aMb2 complex	CPI-SC0B292AEE6	0.01	0.137	0.03	1.302	0.345	0.0	0.045	0.017	0.174	0.201
ITGB2	P05107	True	ITB2_HUMAN	aMb2 complex	CPI-SC0F9DD28F3	0.01	0.137	0.03	1.302	0.345	0.0	0.045	0.017	0.174	0.201
ITGB2	P05107	True	ITB2_HUMAN	aXb2 complex	CPI-SC0C6B54D7A	0.008	0.0	0.016	0.0	1.002	0.004	0.026	0.017	0.174	1.072
ITGB2	P05107	True	ITB2_HUMAN	aXb2 complex	CPI-SC03446A95E	0.008	0.0	0.016	0.0	1.002	0.004	0.026	0.017	0.174	1.072
ITGB2	P05107	True	ITB2_HUMAN	aXb2 complex	CPI-SC0A9458008	0.008	0.0	0.016	0.0	1.002	0.004	0.026	0.017	0.174	1.072
ITGAD	Q13349	True	ITAD_HUMAN	aDb2 complex	CPI-SC019DBDA78	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.003
ITGAD	Q13349	True	ITAD_HUMAN	aDb2 complex	CPI-SC0E8575642	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.003
ITGAE	P38570	True	ITAE_HUMAN	aEb7 complex	CPI-SC007890A1C	0.018	0.259	0.267	0.0	0.174	0.019	0.48	0.26	0.47	0.435
ITGAL	P20701	True	ITAL_HUMAN	aLb2 complex	CPI-SC0F4AC5AA2	0.014	0.211	0.385	0.0	0.328	0.018	0.178	0.377	0.066	0.185
ITGAL	P20701	True	ITAL_HUMAN	aLb2 complex	CPI-SC063BC3DDE	0.014	0.211	0.385	0.0	0.328	0.018	0.178	0.377	0.066	0.185
ITGAL	P20701	True	ITAL_HUMAN	aLb2 complex	CPI-SC0329D5397	0.014	0.211	0.385	0.0	0.328	0.018	0.178	0.377	0.066	0.185
